study_type,condition,case_id,status,error_message,boundary_case_index,current_A,current_density_command_A_cm2,egr_band,egr_fraction_cmd,ambient_supply_p_kPa_g,ambient_supply_T_C,ambient_supply_RH,ambient_supply_wO2,ambient_supply_wN2,ambient_supply_wH2O,historical_stack_in_flow_kg_s,historical_stack_in_flow_SLPM,stack_in_flow_recomputed_kg_s,stack_in_flow_recomputed_SLPM,lambdaO2_initial,lambdaO2_target_error,separator_iter_count,separator_iter_converged,separator_T_initial_C,separator_T_final_C,separator_T_sim_C,separator_p_kPa_g,V_cell_sim,pO2_stack_kPa,p_stack_internal_kPa_abs,pH2_stack_kPa,pAn_stack_kPa_abs,lambda_m,T_stack_C,stack_out_T_sim_C,xO2_ca_in,pO2_ca_in_kPa,RH_ca_in,lambda_O2_actual,m_stack_in_kg_s,m_egr_return_kg_s,m_bench_out_kg_s,liquid_drain_separator_kg_s,condensed_separator_kg_s,separator_out_RH,m_separator_gas_kg_s,maxGasRes_kg_s,Qnet_W,Qgen_W,Qcool_W,Qamb_W,Qgas_W,gas_residual_ok,flow_fixed_ok,humidity_ok,oxygen_starvation_risk,oxygen_ok,pressure_order_ok,separator_ok,normal_operation_ok,risk_label
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.307821861094962,2,1,80.5,79.1005056253305,79.1005056253305,98.9,0.613328395254598,9.22546838157914,209.397768911323,201.163183067243,237.636624670671,12.1050298498284,76.6502528126653,79.1005056253305,0.164738118913224,36.4606641684693,0.372910587956377,1.37422704673045,0.00331653329274565,0.000791410326895265,0.00237423098068579,0,0,0.878317171518105,0.000791410326895265,3.03576608295941e-18,86.9848102701987,3505.75502116684,2937.43695132519,464.851927374746,16.4813321967022,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.391490377503184,2,1,80.5,79.3093024024832,79.3093024024832,98.9,0.586198197504223,7.19147436907522,209.257092334414,200.976500916961,237.650180842202,12.148043064938,76.7546512012416,79.3093024024832,0.153956881998883,34.0745069084027,0.428201532732662,1.29055853032222,0.00331653329274565,0.000943784235344742,0.0022021632158044,0,0,0.876465711586989,0.000943784235344742,3.03576608295941e-18,91.2868617828212,3654.21146325689,3080.05440523044,465.791495663727,17.0787005799064,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.35,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.486699337071679,2,1,80.5,79.641590799585,79.641590799585,98.9,0.542934740440146,4.85139740409667,209.121986304237,200.72997043084,237.668125237603,12.1557419293011,76.9207953997925,79.641590799585,0.141868704443265,31.3990910109056,0.484391976905072,1.19534957075373,0.00331653329274565,0.00109445152353091,0.00203255282941454,0,0,0.872333999087719,0.00109445152353091,5.20417042793042e-18,98.5581657343026,3890.94910031152,3307.02185150091,467.286764365469,18.0823187108405,1,1,1,1,0,1,1,0,oxygen_limit
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_07,ok,,7,342,0.9,mid,0.4,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.003514805,163.1,0.00331653329274565,153.899456739937,1.68204890782541,-0.596867422639681,1,1,80.5,80.5,80.3381614040948,98.9,0.451787140786616,2.11960419530544,209.002772952358,200.211736516072,237.706001661023,12.1682132532926,77.2690807020474,80.3381614040948,0.128068104677352,28.3446732677149,0.544523739959203,1.08518148518573,0.00331653329274565,0.00124404372867762,0.00186606559301643,0,0,0.855995174101916,0.00124404372867762,1.30104260698261e-18,116.188255648813,4389.70876561564,3782.80846027709,470.421261565404,20.2907881243305,1,1,1,1,0,1,1,0,oxygen_limit
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-2.22044604925031e-16,2,1,81.8,81.2521338062184,81.2521338062184,114.9,0.663048153567703,18.0666217097981,228.334327178493,221.183030524737,258.196124536156,11.3080186790816,77.8760669031092,81.2521338062184,0.20622436550273,49.7670950049464,0.0998353525197286,1.69125213787844,0.00407571939672072,0,0.00400694092197015,0,0,0,0,2.16840434497101e-18,153.045932491542,3952.2859489392,3294.63940222197,475.883989944253,28.7166242814415,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.0505858142937021,1,1,81.8,81.8,81.3231126163248,114.9,0.656171676496156,16.8246098498289,228.156258892713,221.023813265732,258.208907485046,11.4232265344566,77.9115563081624,81.3231126163248,0.199206538002858,48.0735177835397,0.15975882781219,1.64066632358474,0.00407571939672072,0.000199103830664662,0.00378297278262858,0,0,0.819039232596303,0.000199103830664662,1.73472347597681e-18,154.898796956547,3998.27582759371,3338.33227514721,476.203387178274,28.8413683116803,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.105656487996011,1,1,81.8,81.8,81.4101022737968,114.9,0.647737674425701,15.4499901003657,227.9798909863,220.853510107813,258.222602561748,11.5387900019206,77.9550511368984,81.4101022737968,0.191691313927556,46.2599063335675,0.219133361197992,1.58559564988243,0.00407571939672072,0.000395744215537237,0.00356169793983513,0,0,0.822589841287676,0.000395744215537237,2.16840434497101e-18,157.175129116696,4054.68243344091,3391.88104315155,476.594831531569,29.0314296411032,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.166022524754919,1,1,81.8,81.8,81.5188085384734,114.9,0.637189804764974,13.9196262524323,227.805461134949,220.667701615862,258.237570646387,11.6547956207038,78.0094042692367,81.5188085384734,0.183585579120889,44.3037898813485,0.278054403985612,1.52522961312352,0.00407571939672072,0.000589960185199354,0.00334310771612967,0,0,0.826482419354567,0.000589960185199354,5.20417042793042e-18,160.034838382226,4125.22658573185,3458.7980307359,477.083998283777,29.3097183299496,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.232702184401234,1,1,81.8,81.8,81.6583621725365,114.9,0.623636875880896,12.2046106123834,227.633356616076,220.459314849715,258.254390123206,11.7713826237845,78.0791810862683,81.6583621725365,0.174772716717622,42.1770258618802,0.336665727634858,1.45854995347721,0.00407571939672072,0.000781800661483317,0.00312720264593327,0,0,0.83086669382296,0.000781800661483317,4.33680868994202e-18,163.739702550563,4215.86857410857,3544.70390583413,477.711974817604,29.712990906276,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.306998852330791,1,1,81.8,81.8,81.8466808305367,114.9,0.60535485007183,10.2681086966605,227.464273452933,220.234830051304,258.272548259372,11.8662655470556,78.1733404152684,81.8466808305367,0.165103637370474,39.8436352884295,0.395220377779961,1.38425328554765,0.00407571939672072,0.000971339127490366,0.0029140173824711,0,0,0.836038788238329,0.000971339127490366,8.67361737988404e-19,168.637163127869,4338.1387627196,3660.62841766507,478.559389188763,30.3137927379032,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.390620752726883,1,1,81.8,81.8,82.1195716967202,114.9,0.578790427551969,8.06229061268437,227.299483146765,220.026058392418,258.289473351556,11.8738024477563,78.3097858483601,82.1195716967202,0.15438274189567,37.2564151879725,0.454216667081187,1.30063138515156,0.00407571939672072,0.00115870383409387,0.00270364227955236,0,0,0.84259605495175,0.00115870383409387,1.02999206386123e-18,176.143714587564,4515.80162053243,3828.61335641065,479.787368060383,31.2571814738402,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.35,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.485866197613853,2,1,81.8,82.5455153859323,82.5455153859323,114.9,0.53721563625791,5.52405916191472,227.142558137602,219.700053131966,258.315972062527,11.8835633520271,78.5227576929662,82.5455153859323,0.14234651383704,34.3517724517237,0.514648302929018,1.20538594026459,0.00407571939672072,0.00134412407206727,0.0024962304195535,0,0,0.826710135542803,0.00134412407206727,5.20417042793042e-18,188.515082251299,4793.8538247071,4090.81350908728,481.704065176366,32.821168192148,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_08,ok,,8,418,1.1,mid,0.4,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00429707,199.4,0.00407571939672072,189.128510288664,1.69125213787844,-0.596247958817606,2,1,81.8,83.4077982628688,83.4077982628688,114.9,0.452413876750049,2.55863920432734,227.007634578308,219.036177486014,258.370198956159,11.8996539974089,78.9538991314344,83.4077982628688,0.128577397252059,31.0289403918532,0.580281855776995,1.09500417906084,0.00407571939672072,0.00152847788909044,0.00229271683363566,0,0,0.814217767449801,0.00152847788909044,7.37257477290143e-18,217.647858450463,5361.00799229567,4621.61078319318,485.584221591476,36.165129060553,1,1,1,1,0,1,1,0,oxygen_limit
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,0,1,1,82.6,82.6,82.2722879874386,119.9,0.645496069118259,18.9876114507312,235.688211842626,231.716266203894,268.471492967745,11.0604362855563,78.2861439937193,82.2722879874386,0.20622436550273,51.8293386599737,0.104849270283734,1.71049060577994,0.00487155127626889,0,0.0047876728797593,0,0,0,0,5.63785129692462e-18,58.4183415458475,4809.61506968928,4231.12704221277,479.575062270108,40.4946236605533,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.0505426276533483,1,1,82.6,82.6,82.3279967332551,119.9,0.639145111661033,17.7184881374368,235.479270314223,231.558858021319,268.485766261904,11.1846544429122,78.3139983666275,82.3279967332551,0.199293258848676,50.0873782801435,0.166816919833049,1.65994797812659,0.00487155127626889,0.000237926164387507,0.00452059712336264,0,0,0.801193823930267,0.000237926164387507,4.33680868994202e-18,58.9353486696783,4859.81303743119,4280.51873899442,479.825749558253,40.5332002088385,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.105572352092106,1,1,82.6,82.6,82.3967812021677,119.9,0.631296558276863,16.3143673990994,235.271929464237,231.392750139682,268.500851213649,11.3094940444972,78.3483906010839,82.3967812021677,0.191868925578955,48.2214577211309,0.228238666450113,1.60491825368783,0.00487155127626889,0.000472959050808536,0.00425663145727683,0,0,0.804679548275332,0.000472959050808536,4.33680868994202e-19,59.5733535223353,4921.84800337967,4341.50344790291,480.135277116341,40.6359248380899,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.165896216509795,1,1,82.6,82.6,82.4831900781484,119.9,0.621429082934216,14.751722580534,235.066410978322,231.214445682741,268.517069911929,11.4350323905454,78.3915950390742,82.4831900781484,0.183859827598273,46.2085711711361,0.289192782670944,1.54459438927015,0.00487155127626889,0.000705135458344505,0.00399576759728553,0,0,0.808432959971025,0.000705135458344505,1.30104260698261e-18,60.3777292137091,4999.84052848795,4418.11405601035,480.524113840751,40.8246294231412,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.232527022499639,1,1,82.6,82.6,82.5944516509967,119.9,0.608715860491914,13.0011789166406,234.863069238624,231.018393734851,268.534934239024,11.5613944745081,78.4472258254984,82.5944516509967,0.175151454732166,44.0199393605615,0.349796691688761,1.4779635832803,0.00487155127626889,0.000934501293608687,0.00373800517443475,0,0,0.812568517332866,0.000934501293608687,8.23993651088983e-18,61.4077455405044,5100.32583867191,4516.75921308624,481.024786798503,41.1340932466692,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.30676766215082,1,1,82.6,82.6,82.7517564175324,119.9,0.590738883150887,11.0248197354937,234.662505557707,230.884507650703,268.54715359543,11.582983165273,78.5258782087662,82.7517564175324,0.165596177178088,41.618459229283,0.410312017635737,1.40372294362912,0.00487155127626889,0.00116114520615634,0.00348343561846902,0,0,0.817430857720036,0.00116114520615634,3.90312782094782e-18,62.7890496178235,5242.41586757539,4656.22659233984,481.732652722697,41.6675728950251,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_09,ok,,9,494,1.3,high,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.005066405,235.1,0.00487155127626889,226.058063863986,1.71049060577994,-0.39029204178112,1,1,82.6,82.6,82.9710386135846,119.9,0.565640970821768,8.77527472875273,234.465812654725,230.717985281529,268.562373094555,11.5903513935325,78.6355193067923,82.9710386135846,0.155006002559214,38.9568835931946,0.471057867698133,1.32019856399882,0.00487155127626889,0.00138515338204889,0.00323202455811408,0,0,0.823269764980468,0.00138515338204889,3.03576608295941e-18,64.9263022180219,5440.78976662474,4850.64337719948,482.719414055922,42.5006731513165,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,0,1,1,83.1,83.1,82.7758426762544,112.5,0.620250744236538,18.5082770794674,230.927919108874,231.566105181154,268.377669658878,10.8272649378269,78.9379213381272,82.7758426762544,0.20622436550273,51.8087162234234,0.101351663400629,1.71867575115705,0.00564791875910844,0,0.00559605985813053,0,0,0,0,9.97465998686664e-18,72.1014685743744,5779.79321256277,5176.68423781486,485.44100363727,45.5665025362706,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.0512323936230399,1,1,83.1,83.1,82.8398453552238,112.5,0.614336598696345,17.2699711180644,230.673426576756,231.38669868214,268.396690423534,10.9667471635019,78.9699226776119,82.8398453552238,0.199196587411489,50.0431626724514,0.165012624842129,1.66744335753401,0.00564791875910844,0.00027802852088369,0.0052825418967901,0,0,0.794728844792011,0.00027802852088369,6.50521303491303e-18,72.8640883660294,5833.73021988933,5229.47739258645,485.729012642154,45.6597262946925,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.106966155585415,1,1,83.1,83.1,82.9200278610519,112.5,0.606920257778899,15.9007320609422,230.420876867708,231.196530467098,268.416887467526,11.1072850227265,79.0100139305259,82.9200278610519,0.191679637736475,48.1547169903461,0.228169874854385,1.61170959557164,0.00564791875910844,0.000552534186890609,0.00497280768201548,0,0,0.798826961199023,0.000552534186890609,4.33680868994202e-18,73.8154941100887,5901.36724905644,5295.61661825955,486.089830112757,45.8453065740431,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.168011974359182,1,1,83.1,83.1,83.0219737686947,112.5,0.597482881581467,14.3777105048888,230.170605774633,230.991315220605,268.438723501946,11.2489787888563,79.0609868843474,83.0219737686947,0.183582250578954,46.1204509016978,0.290917758101214,1.55066377679787,0.00564791875910844,0.000823562607118511,0.00466685477367156,0,0,0.803253140197485,0.000823562607118511,4.33680868994202e-18,75.0255063805808,5987.43611997702,5379.70757177229,486.548581857101,46.1544599670448,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.235397962219887,1,1,83.1,83.1,83.1630811811735,112.5,0.584433867800247,12.6716639519585,229.923505913172,230.820223695277,268.456961637035,11.3244873032021,79.1315405905867,83.1630811811735,0.174788402865555,43.911216509899,0.35345387308636,1.48327778893716,0.00564791875910844,0.00109119816816233,0.00436479267264934,0,0,0.808281995728576,0.00109119816816233,8.67361737988404e-19,76.4713671871114,6106.44312566175,5496.10139524396,487.183559429812,46.6868038008623,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.310431383527635,1,1,83.1,83.1,83.3579223214087,112.5,0.566369836091705,10.7464581775516,229.680262011578,230.672889116919,268.472691788357,11.3321676263678,79.2289611607044,83.3579223214087,0.165151414396966,41.4901640818777,0.416048641527989,1.40824436762942,0.00564791875910844,0.00135553757429005,0.00406661272287014,0,0,0.814145710001023,0.00135553757429005,1.30104260698261e-18,78.7859417104227,6271.18709484365,5656.81777412739,488.060335302572,47.5230437032672,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_10,ok,,10,570,1.5,high,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00585298,271.6,0.00564791875910844,262.084397174406,1.71867575115705,-0.39480335420564,2,1,83.1,83.6274415489112,83.6274415489112,112.5,0.541358387651512,8.5559058423217,229.44234673094,230.46981541973,268.494409051983,11.3411231729035,79.3637207744556,83.6274415489112,0.154482594860633,38.8098898938626,0.47909799048631,1.32387239695141,0.00564791875910844,0.00161670131676598,0.00377230307245395,0,0,0.804202225026778,0.00161670131676598,4.33680868994202e-19,82.1059864805706,6499.29150461821,5879.13292442963,489.273158546154,48.7794351618536,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,0,1,1,83,83,82.840347181074,104.4,0.594227960265835,18.1529363138054,225.514995438408,232.269642851336,268.182348368781,10.6136027751972,78.970173590537,82.840347181074,0.20622436550273,51.849961096524,0.101432349370099,1.73337940168276,0.00645573634460648,0,0.00643136656561448,0,0,0,0,1.13841228110978e-18,31.1429033189188,6819.40380269233,6249.73705598432,485.731437743219,52.7924056458723,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.0516982681674474,1,1,83,83,82.8934930476057,104.4,0.588940333949497,16.9529428831965,225.216194887942,232.085716745671,268.204562225479,10.7687000780479,78.9967465238028,82.8934930476057,0.199169200713652,50.0761162894299,0.167316621840948,1.68168113351531,0.00645573634460648,0.000319484925449095,0.0060702135835328,0,0,0.786684328914603,0.000319484925449095,3.03576608295941e-18,31.4405261695161,6874.056708298,6303.82968717827,485.970592952121,52.8159019980868,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.1,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.107905021501443,1,1,83,83,82.9614521441371,104.4,0.582170632450902,15.6269674728393,224.919230209259,231.892554563952,268.227933546445,10.9253545474475,79.0307260720685,82.9614521441371,0.191630295197495,48.1806469700303,0.232702412535789,1.62547438018132,0.00645573634460648,0.000634827642200568,0.00571344877980511,0,0,0.791048597410566,0.000634827642200568,8.67361737988404e-19,31.815838743623,6944.02834298747,6372.99944275952,486.276407385262,52.9366540990646,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.15,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.16943208684426,1,1,83,83,83.0519656665577,104.4,0.573158981932719,14.1528141011701,224.62464865432,231.701820780209,268.251053381028,11.0646566783737,79.0759828332788,83.0519656665577,0.183517206134191,46.1408135522889,0.297688929419365,1.5639473148385,0.00645573634460648,0.000946079467014727,0.00536111697975012,0,0,0.795750649822668,0.000946079467014727,1.30104260698261e-18,32.1582174421071,7037.17276274341,6465.12556311118,486.68371686664,53.2052653234897,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.2,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.237315858409094,1,1,83,83,83.1879183503325,104.4,0.559588218831541,12.5018328126554,224.333777554752,231.600592227665,268.263341343368,11.0719767993493,79.1439591751662,83.1879183503325,0.174713766528566,43.9274087494448,0.362517773773759,1.49606354327367,0.00645573634460648,0.00125335611890715,0.0050134244756286,0,0,0.801147544978415,0.00125335611890715,2.00577401909818e-18,32.8716323787244,7177.44017015719,6603.50021325873,487.295501089967,53.7728234297707,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.25,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.312843109490787,1,1,83,83,83.36463852247,104.4,0.541936982605972,10.6407340224812,224.046249641338,231.469981715615,268.279213508935,11.0800359006346,79.232319261235,83.36463852247,0.165078551146103,41.504874721909,0.427339127618549,1.42053629219197,0.00645573634460648,0.00155670069918262,0.00467010209754787,0,0,0.807167447550894,0.00155670069918262,8.67361737988404e-19,33.82167129655,7359.88334778467,6783.36859483842,488.09073806443,54.6023435852738,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_11,ok,,11,646,1.7,high,0.3,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00665464,308.8,0.00645573634460648,299.570132000301,1.73337940168276,-0.397705193955874,2,1,83,83.6078393399249,83.6078393399249,104.4,0.517628863172239,8.52452776087723,223.763963111483,231.291252926227,268.300965311282,11.0893073707234,79.3539196699624,83.6078393399249,0.154424778594846,38.8262499582091,0.492546556820718,1.33567420772689,0.00645573634460648,0.00185625259814398,0.00433125606233594,0,0,0.794839445323346,0.00185625259814398,8.67361737988404e-18,35.1848153943606,7611.13207025173,7030.9019012994,489.1851362904,55.8602172675756,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,0,1,1,83.2,83.2,83.0878445051577,99.9,0.580312251010136,17.7262795064991,222.290421712567,232.525462225671,268.310130508499,10.5146918545326,79.1939222525789,83.0878445051577,0.20622436550273,51.8087162234234,0.100508437571326,1.72865744111322,0.006816864751711,0,0.00681520669110059,0,0,0,0,3.46944695195361e-18,38.0243472055505,7372.83872494507,6790.78475432247,487.745148175821,56.2844752412229,1,1,1,0,1,1,1,1,ok
custom_inlet_fixed_total_flow,ambient50RH_fixed_total_flow,initial_noegr_12,ok,,12,684,1.8,high,0.05,0,25,0.5,0.230092198318883,0.760085992131562,0.00982180954955525,0.00702961,326.2,0.006816864751711,316.327830705847,1.72865744111322,-0.0520082966631072,1,1,83.2,83.2,83.1444117259876,99.9,0.575226868109534,16.5392499158697,221.967453496167,232.331362753083,268.335060866057,10.6778748462744,79.2222058629938,83.1444117259876,0.199092159817521,50.0169278501566,0.167761336137308,1.67664914445012,0.006816864751711,0.000338508614942632,0.00643166368391001,0,0,0.780898600258371,0.000338508614942632,3.90312782094782e-18,38.4121442397633,7428.49315540926,6845.75668990293,487.999699118367,56.3246221482036,1,1,1,0,1,1,1,1,ok
